Datum;Sat;Temp;Potrosnja
24.10.2006;4;43;10480
24.10.2006;5;43;10777
24.10.2006;6;42;11964
24.10.2006;7;42;14356
24.10.2006;8;42;15914
24.10.2006;9;42;16149
24.10.2006;10;43;16277
24.10.2006;11;44;16389
24.10.2006;12;46;16273
24.10.2006;13;49;16085
24.10.2006;14;49;16000
24.10.2006;15;50;15858
24.10.2006;16;48;15782
24.10.2006;17;48;16038
24.10.2006;18;47;16715
24.10.2006;19;46;17735
24.10.2006;20;45;17505
24.10.2006;21;45;16763
24.10.2006;22;44;15564
24.10.2006;23;44;13863
24.10.2006;24;43;12419
25.10.2006;1;42;11429
25.10.2006;2;42;10760
25.10.2006;3;42;10648
25.10.2006;4;41;10614
25.10.2006;5;41;10930
25.10.2006;6;41;12165
25.10.2006;7;41;14583
25.10.2006;8;41;15921
25.10.2006;9;42;16082
25.10.2006;10;44;16172
25.10.2006;11;46;16283
25.10.2006;12;49;16213
25.10.2006;13;49;15991
25.10.2006;14;51;15932
25.10.2006;15;52;15703
25.10.2006;16;51;15602
25.10.2006;17;51;15806
25.10.2006;18;49;16455
25.10.2006;19;48;17565
25.10.2006;20;47;17404
25.10.2006;21;46;16762
25.10.2006;22;44;15530
25.10.2006;23;44;13887
25.10.2006;24;43;12418
26.10.2006;1;43;11425
26.10.2006;2;42;10911
26.10.2006;3;41;10682
26.10.2006;4;40;10656
26.10.2006;5;40;10990
26.10.2006;6;40;12267
26.10.2006;7;40;14693
26.10.2006;8;39;16034
26.10.2006;9;39;16155
26.10.2006;10;42;16200
26.10.2006;11;45;16254
26.10.2006;12;47;16130
26.10.2006;13;48;15973
26.10.2006;14;48;15960
26.10.2006;15;49;15809
26.10.2006;16;48;15700
26.10.2006;17;48;15929
26.10.2006;18;47;16570
26.10.2006;19;46;17650
26.10.2006;20;44;17524
26.10.2006;21;42;16868
26.10.2006;22;41;15732
26.10.2006;23;40;14087
26.10.2006;24;38;12590
27.10.2006;1;38;11636
27.10.2006;2;36;11150
27.10.2006;3;35;10901
27.10.2006;4;34;10877
27.10.2006;5;33;11165
27.10.2006;6;33;12394
27.10.2006;7;33;14817
27.10.2006;8;32;16259
27.10.2006;9;33;16424
27.10.2006;10;38;16406
27.10.2006;11;42;16346
27.10.2006;12;44;16159
27.10.2006;13;46;15833
27.10.2006;14;48;15649
27.10.2006;15;49;15334
27.10.2006;16;50;15143
27.10.2006;17;50;15220
27.10.2006;18;49;15800
27.10.2006;19;46;16789
27.10.2006;20;45;16457
27.10.2006;21;44;15860
27.10.2006;22;43;15198
27.10.2006;23;43;13817
27.10.2006;24;43;12425
28.10.2006;1;43;11403
28.10.2006;2;44;10829
28.10.2006;3;45;10520
28.10.2006;4;46;10361
28.10.2006;5;46;10400
28.10.2006;6;48;10783
28.10.2006;7;49;11617
28.10.2006;8;49;12759
28.10.2006;9;51;13998
28.10.2006;10;53;15136
28.10.2006;11;55;15824
28.10.2006;12;57;16040
28.10.2006;13;58;15912
28.10.2006;14;58;15590
28.10.2006;15;61;15294
28.10.2006;16;61;15125
28.10.2006;17;60;15145
28.10.2006;18;60;15570
28.10.2006;19;58;15911
28.10.2006;20;53;15439
28.10.2006;21;51;14780
28.10.2006;22;49;13981
28.10.2006;23;48;13086
28.10.2006;24;46;11969
29.10.2006;1;45;11056
29.10.2006;2;45;10336
29.10.2006;3;44;10077
29.10.2006;4;44;10053
29.10.2006;5;44;10176
29.10.2006;6;44;10595
29.10.2006;7;44;11213
29.10.2006;8;44;12199
29.10.2006;9;46;13279
29.10.2006;10;46;13826
29.10.2006;11;48;14016
29.10.2006;12;49;14019
29.10.2006;13;49;13903
29.10.2006;14;50;13735
29.10.2006;15;50;13732
29.10.2006;16;50;13936
29.10.2006;17;48;14922
29.10.2006;18;47;16380
29.10.2006;19;46;16332
29.10.2006;20;46;15910
29.10.2006;21;45;15185
29.10.2006;22;46;14006
29.10.2006;23;46;12855
29.10.2006;24;45;11660
30.10.2006;1;45;10891
30.10.2006;2;45;10553
30.10.2006;3;45;10403
30.10.2006;4;44;10436
30.10.2006;5;43;10814
30.10.2006;6;42;12136
30.10.2006;7;42;14168
30.10.2006;8;42;15462
30.10.2006;9;44;15777
30.10.2006;10;48;15931
30.10.2006;11;50;16007
30.10.2006;12;53;16010
30.10.2006;13;54;15816
30.10.2006;14;56;15743
30.10.2006;15;57;15577
30.10.2006;16;57;15507
30.10.2006;17;56;16214
30.10.2006;18;54;17745
30.10.2006;19;52;17714
30.10.2006;20;51;17220
30.10.2006;21;48;16402
30.10.2006;22;46;15314
30.10.2006;23;45;13643
30.10.2006;24;45;12188
31.10.2006;1;43;11263
31.10.2006;2;42;10821
31.10.2006;3;42;10623
31.10.2006;4;41;10647
31.10.2006;5;42;10975
31.10.2006;6;39;12264
31.10.2006;7;40;14267
31.10.2006;8;43;15403
31.10.2006;9;46;15741
31.10.2006;10;51;15856
31.10.2006;11;56;15956
31.10.2006;12;59;15961
31.10.2006;13;62;15867
31.10.2006;14;63;15834
31.10.2006;15;63;15703
31.10.2006;16;64;15688
31.10.2006;17;63;16356
31.10.2006;18;61;17345
31.10.2006;19;59;16722
31.10.2006;20;58;16154
31.10.2006;21;57;15624
31.10.2006;22;56;14827
31.10.2006;23;56;13056
31.10.2006;24;55;11746
1.11.2006;1;54;10910
1.11.2006;2;56;10380
1.11.2006;3;55;10242
1.11.2006;4;54;10192
1.11.2006;5;54;10492
1.11.2006;6;53;11695
1.11.2006;7;52;13781
1.11.2006;8;52;15049
1.11.2006;9;55;15426
1.11.2006;10;58;15681
1.11.2006;11;60;15898
1.11.2006;12;62;15962
1.11.2006;13;62;15881
1.11.2006;14;64;15860
1.11.2006;15;64;15627
1.11.2006;16;63;15657
1.11.2006;17;62;16290
1.11.2006;18;57;17713
1.11.2006;19;56;17631
1.11.2006;20;55;17067
1.11.2006;21;53;16249
1.11.2006;22;52;15102
1.11.2006;23;50;13221
1.11.2006;24;49;11785
2.11.2006;1;48;10860
2.11.2006;2;47;10433
2.11.2006;3;48;10218
2.11.2006;4;49;10206
2.11.2006;5;50;10504
2.11.2006;6;47;11705
2.11.2006;7;46;13982
2.11.2006;8;44;15490
2.11.2006;9;42;15981
2.11.2006;10;42;16213
2.11.2006;11;42;16418
2.11.2006;12;43;16339
2.11.2006;13;45;16093
2.11.2006;14;46;15890
2.11.2006;15;48;15570
2.11.2006;16;48;15671
2.11.2006;17;47;16402
2.11.2006;18;45;17924
2.11.2006;19;43;17926
2.11.2006;20;41;17482
2.11.2006;21;40;16727
2.11.2006;22;39;15702
2.11.2006;23;37;14049
2.11.2006;24;35;12563
3.11.2006;1;34;11684
3.11.2006;2;35;11199
3.11.2006;3;35;10985
3.11.2006;4;35;11005
3.11.2006;5;34;11384
3.11.2006;6;34;12618
3.11.2006;7;33;14653
3.11.2006;8;33;15829
3.11.2006;9;36;16099
3.11.2006;10;39;16181
3.11.2006;11;41;16211
3.11.2006;12;42;16083
3.11.2006;13;43;15894
3.11.2006;14;44;15802
3.11.2006;15;45;15623
3.11.2006;16;43;15563
3.11.2006;17;43;16332
3.11.2006;18;40;17657
3.11.2006;19;38;17515
3.11.2006;20;37;16916
3.11.2006;21;36;16255
3.11.2006;22;36;15346
3.11.2006;23;34;14100
3.11.2006;24;34;12883
4.11.2006;1;33;11961
4.11.2006;2;31;11435
4.11.2006;3;31;11219
4.11.2006;4;30;11095
4.11.2006;5;30;11235
4.11.2006;6;30;11765
4.11.2006;7;29;12551
4.11.2006;8;29;13566
4.11.2006;9;33;14502
4.11.2006;10;38;14913
4.11.2006;11;40;14974
4.11.2006;12;43;14810
4.11.2006;13;44;14550
4.11.2006;14;45;14315
4.11.2006;15;45;14101
4.11.2006;16;45;14159
4.11.2006;17;43;15117
4.11.2006;18;40;16483
4.11.2006;19;39;16343
4.11.2006;20;37;15848
4.11.2006;21;36;15307
4.11.2006;22;35;14580
4.11.2006;23;33;13590
4.11.2006;24;32;12554
5.11.2006;1;32;11751
5.11.2006;2;32;11229
5.11.2006;3;30;11010
5.11.2006;4;30;10908
5.11.2006;5;29;10984
5.11.2006;6;29;11334
5.11.2006;7;29;11809
5.11.2006;8;30;12584
5.11.2006;9;33;13508
5.11.2006;10;37;14078
5.11.2006;11;40;14273
5.11.2006;12;42;14202
5.11.2006;13;44;14074
5.11.2006;14;45;13875
5.11.2006;15;46;13707
5.11.2006;16;46;13867
5.11.2006;17;45;15099
5.11.2006;18;43;16778
5.11.2006;19;41;16719
5.11.2006;20;39;16308
5.11.2006;21;38;15667
5.11.2006;22;37;14632
5.11.2006;23;36;13389
5.11.2006;24;36;12282
6.11.2006;1;36;11385
6.11.2006;2;37;10987
6.11.2006;3;37;10805
6.11.2006;4;37;10810
6.11.2006;5;36;11197
6.11.2006;6;35;12462
6.11.2006;7;35;14672
6.11.2006;8;37;15976
6.11.2006;9;40;16273
6.11.2006;10;43;16356
6.11.2006;11;46;16247
6.11.2006;12;49;16086
6.11.2006;13;52;16004
6.11.2006;14;54;15857
6.11.2006;15;55;15634
6.11.2006;16;56;15602
6.11.2006;17;54;16565
6.11.2006;18;50;18117
6.11.2006;19;48;17987
6.11.2006;20;47;17403
6.11.2006;21;45;16597
6.11.2006;22;43;15407
6.11.2006;23;42;13766
6.11.2006;24;40;12382
7.11.2006;1;39;11453
7.11.2006;2;38;11046
7.11.2006;3;38;10836
7.11.2006;4;36;10841
7.11.2006;5;37;11205
7.11.2006;6;38;12451
7.11.2006;7;38;14509
7.11.2006;8;38;15741
7.11.2006;9;41;16039
7.11.2006;10;45;16107
7.11.2006;11;48;16163
7.11.2006;12;52;16128
7.11.2006;13;54;16027
7.11.2006;14;55;15933
7.11.2006;15;56;15794
7.11.2006;16;56;15901
7.11.2006;17;54;16959
7.11.2006;18;53;18028
7.11.2006;19;52;17829
7.11.2006;20;52;17263
7.11.2006;21;51;16478
7.11.2006;22;51;15140
7.11.2006;23;51;13580
7.11.2006;24;51;12113
8.11.2006;1;51;11127
8.11.2006;2;51;10606
8.11.2006;3;50;10391
8.11.2006;4;50;10335
8.11.2006;5;50;10627
8.11.2006;6;50;11748
8.11.2006;7;51;13976
8.11.2006;8;51;15385
8.11.2006;9;51;15879
8.11.2006;10;52;16128
8.11.2006;11;52;16318
8.11.2006;12;53;16399
8.11.2006;13;53;16362
8.11.2006;14;54;16385
8.11.2006;15;54;16319
8.11.2006;16;54;16530
8.11.2006;17;54;17485
8.11.2006;18;54;18192
8.11.2006;19;54;17896
8.11.2006;20;55;17315
8.11.2006;21;54;16475
8.11.2006;22;55;15147
8.11.2006;23;54;13563
8.11.2006;24;54;12080
9.11.2006;1;54;11095
9.11.2006;2;54;10606
9.11.2006;3;54;10345
9.11.2006;4;54;10260
9.11.2006;5;54;10542
9.11.2006;6;54;11649
9.11.2006;7;54;13817
9.11.2006;8;55;15119
9.11.2006;9;55;15584
9.11.2006;10;59;15796
9.11.2006;11;61;16026
9.11.2006;12;63;16062
9.11.2006;13;64;15962
9.11.2006;14;65;15941
9.11.2006;15;66;15821
9.11.2006;16;66;15734
9.11.2006;17;65;16441
9.11.2006;18;61;17635
9.11.2006;19;60;17429
9.11.2006;20;58;16862
9.11.2006;21;57;16093
9.11.2006;22;56;14892
9.11.2006;23;55;13333
9.11.2006;24;55;11937
10.11.2006;1;56;10938
10.11.2006;2;56;10438
10.11.2006;3;55;10194
10.11.2006;4;54;10112
10.11.2006;5;52;10403
10.11.2006;6;51;11284
10.11.2006;7;51;12809
10.11.2006;8;50;14090
10.11.2006;9;52;14931
10.11.2006;10;54;15347
10.11.2006;11;55;15541
10.11.2006;12;57;15533
10.11.2006;13;58;15411
10.11.2006;14;59;15341
10.11.2006;15;59;15107
10.11.2006;16;58;14962
10.11.2006;17;56;15709
10.11.2006;18;53;16924
10.11.2006;19;51;16630
10.11.2006;20;49;15967
10.11.2006;21;48;15235
10.11.2006;22;47;14348
10.11.2006;23;45;13108
10.11.2006;24;43;11913
11.11.2006;1;42;10964
11.11.2006;2;42;10491
11.11.2006;3;41;10178
11.11.2006;4;40;10085
11.11.2006;5;39;10199
11.11.2006;6;38;10636
11.11.2006;7;39;11357
11.11.2006;8;39;12322
11.11.2006;9;42;13374
11.11.2006;10;47;13979
11.11.2006;11;52;14123
11.11.2006;12;56;14040
11.11.2006;13;58;13802
11.11.2006;14;61;13497
11.11.2006;15;63;13287
11.11.2006;16;62;13348
11.11.2006;17;60;14472
11.11.2006;18;58;15768
11.11.2006;19;56;15507
11.11.2006;20;56;14942
11.11.2006;21;55;14292
11.11.2006;22;54;13523
11.11.2006;23;54;12509
11.11.2006;24;55;11456
12.11.2006;1;55;10643
12.11.2006;2;56;10078
12.11.2006;3;56;9770
12.11.2006;4;56;9618
12.11.2006;5;55;9626
12.11.2006;6;54;9882
12.11.2006;7;55;10351
12.11.2006;8;55;11209
12.11.2006;9;55;12366
12.11.2006;10;56;13361
12.11.2006;11;56;13981
12.11.2006;12;56;14394
12.11.2006;13;55;14661
12.11.2006;14;54;14677
12.11.2006;15;54;14613
12.11.2006;16;54;14766
12.11.2006;17;54;15748
12.11.2006;18;52;16452
12.11.2006;19;51;16216
12.11.2006;20;51;15712
12.11.2006;21;50;14937
12.11.2006;22;50;13734
12.11.2006;23;49;12469
12.11.2006;24;49;11313
13.11.2006;1;48;10467
13.11.2006;2;48;10044
13.11.2006;3;48;9896
13.11.2006;4;48;9871
13.11.2006;5;48;10201
13.11.2006;6;48;11404
13.11.2006;7;48;13694
13.11.2006;8;49;15233
13.11.2006;9;49;15772
13.11.2006;10;50;16118
13.11.2006;11;51;16399
13.11.2006;12;52;16483
13.11.2006;13;53;16427
13.11.2006;14;53;16365
13.11.2006;15;53;16296
13.11.2006;16;53;16520
13.11.2006;17;53;17575
13.11.2006;18;53;18296
13.11.2006;19;53;17964
13.11.2006;20;53;17427
13.11.2006;21;53;16512
13.11.2006;22;53;15253
13.11.2006;23;53;13525
13.11.2006;24;52;12021
14.11.2006;1;51;11140
14.11.2006;2;51;10637
14.11.2006;3;51;10447
14.11.2006;4;51;10376
14.11.2006;5;50;10660
14.11.2006;6;50;11761
14.11.2006;7;51;13991
14.11.2006;8;51;15351
14.11.2006;9;51;15802
14.11.2006;10;53;15959
14.11.2006;11;54;16126
14.11.2006;12;55;16159
14.11.2006;13;56;16082
14.11.2006;14;56;16082
14.11.2006;15;56;15956
14.11.2006;16;56;16103
14.11.2006;17;55;17109
14.11.2006;18;55;17924
14.11.2006;19;55;17658
14.11.2006;20;55;17141
14.11.2006;21;54;16301
14.11.2006;22;53;15069
14.11.2006;23;53;13516
14.11.2006;24;53;11935
15.11.2006;1;53;10972
15.11.2006;2;53;10490
15.11.2006;3;54;10242
15.11.2006;4;54;10213
15.11.2006;5;54;10508
15.11.2006;6;53;11581
15.11.2006;7;53;13826
15.11.2006;8;54;15198
15.11.2006;9;55;15682
15.11.2006;10;56;15878
15.11.2006;11;58;15966
15.11.2006;12;59;16031
15.11.2006;13;59;15796
15.11.2006;14;60;15798
15.11.2006;15;60;15814
15.11.2006;16;60;15928
15.11.2006;17;58;17054
15.11.2006;18;57;17927
15.11.2006;19;57;17680
15.11.2006;20;56;17152
15.11.2006;21;56;16386
15.11.2006;22;55;15207
15.11.2006;23;55;13445
15.11.2006;24;55;11990
16.11.2006;1;55;11024
16.11.2006;2;55;10542
16.11.2006;3;55;10292
16.11.2006;4;55;10214
16.11.2006;5;55;10520
16.11.2006;6;55;11620
16.11.2006;7;56;13854
16.11.2006;8;56;15269
16.11.2006;9;57;15764
16.11.2006;10;58;16087
16.11.2006;11;59;16383
16.11.2006;12;61;16463
16.11.2006;13;62;16422
16.11.2006;14;66;16437
16.11.2006;15;66;16384
16.11.2006;16;66;16440
16.11.2006;17;66;17540
16.11.2006;18;65;18335
16.11.2006;19;65;17989
16.11.2006;20;65;17503
16.11.2006;21;66;16722
16.11.2006;22;65;15519
16.11.2006;23;65;13871
16.11.2006;24;65;12350
17.11.2006;1;65;11382
17.11.2006;2;66;10795
17.11.2006;3;65;10526
17.11.2006;4;64;10467
17.11.2006;5;63;10720
17.11.2006;6;63;11797
17.11.2006;7;63;13936
17.11.2006;8;60;15339
17.11.2006;9;60;15819
17.11.2006;10;60;16131
17.11.2006;11;60;16347
17.11.2006;12;61;16319
17.11.2006;13;62;16124
17.11.2006;14;63;15979
17.11.2006;15;63;15764
17.11.2006;16;62;15596
17.11.2006;17;60;16371
17.11.2006;18;58;17297
17.11.2006;19;56;16847
17.11.2006;20;55;16179
17.11.2006;21;53;15491
17.11.2006;22;52;14548
17.11.2006;23;50;13273
17.11.2006;24;48;11950
18.11.2006;1;46;10967
18.11.2006;2;45;10393
18.11.2006;3;43;10105
18.11.2006;4;43;10027
18.11.2006;5;42;10141
18.11.2006;6;41;10633
18.11.2006;7;40;11416
18.11.2006;8;39;12419
18.11.2006;9;42;13513
18.11.2006;10;45;14121
18.11.2006;11;46;14352
18.11.2006;12;48;14301
18.11.2006;13;49;14080
18.11.2006;14;49;13864
18.11.2006;15;50;13694
18.11.2006;16;48;13854
18.11.2006;17;47;15060
18.11.2006;18;46;16236
18.11.2006;19;45;15932
18.11.2006;20;44;15490
18.11.2006;21;44;14931
18.11.2006;22;43;14162
18.11.2006;23;42;13074
18.11.2006;24;41;11972
19.11.2006;1;41;11065
19.11.2006;2;41;10540
19.11.2006;3;40;10242
19.11.2006;4;40;10122
19.11.2006;5;40;10163
19.11.2006;6;40;10410
19.11.2006;7;40;10941
19.11.2006;8;39;11761
19.11.2006;9;40;12822
19.11.2006;10;41;13656
19.11.2006;11;42;14032
19.11.2006;12;43;14282
19.11.2006;13;45;14348
19.11.2006;14;45;14281
19.11.2006;15;45;14235
19.11.2006;16;44;14515
19.11.2006;17;43;15824
19.11.2006;18;43;16816
19.11.2006;19;43;16669
19.11.2006;20;42;16262
19.11.2006;21;41;15549
19.11.2006;22;41;14460
19.11.2006;23;41;13099
19.11.2006;24;40;11888
20.11.2006;1;39;11029
20.11.2006;2;39;10598
20.11.2006;3;38;10426
20.11.2006;4;38;10461
20.11.2006;5;37;10834
20.11.2006;6;37;12116
20.11.2006;7;36;14408
20.11.2006;8;35;15834
20.11.2006;9;36;16291
20.11.2006;10;37;16459
20.11.2006;11;38;16573
20.11.2006;12;38;16490
20.11.2006;13;39;16311
20.11.2006;14;40;16233
20.11.2006;15;41;16037
20.11.2006;16;41;16162
20.11.2006;17;40;17432
20.11.2006;18;38;18712
20.11.2006;19;37;18599
20.11.2006;20;37;18149
20.11.2006;21;35;17371
20.11.2006;22;35;16173
20.11.2006;23;34;14487
20.11.2006;24;33;12966
21.11.2006;1;32;12006
21.11.2006;2;31;11568
21.11.2006;3;31;11404
21.11.2006;4;29;11425
21.11.2006;5;29;11788
21.11.2006;6;29;13028
21.11.2006;7;28;15303
21.11.2006;8;28;16523
21.11.2006;9;31;16771
21.11.2006;10;34;16782
21.11.2006;11;36;16778
21.11.2006;12;39;16617
21.11.2006;13;40;16349
21.11.2006;14;41;16207
21.11.2006;15;42;15994
21.11.2006;16;41;16065
21.11.2006;17;40;17326
21.11.2006;18;38;18602
21.11.2006;19;36;18537
21.11.2006;20;35;18156
21.11.2006;21;33;17515
21.11.2006;22;32;16409
21.11.2006;23;32;14820
21.11.2006;24;31;13312
22.11.2006;1;31;12256
22.11.2006;2;30;11787
22.11.2006;3;31;11555
22.11.2006;4;30;11519
22.11.2006;5;31;11845
22.11.2006;6;31;12979
22.11.2006;7;31;14995
22.11.2006;8;31;16414
22.11.2006;9;31;17024
22.11.2006;10;33;17268
22.11.2006;11;36;17262
22.11.2006;12;40;17122
22.11.2006;13;40;16859
22.11.2006;14;42;16745
22.11.2006;15;43;16576
22.11.2006;16;43;16534
22.11.2006;17;42;17598
22.11.2006;18;42;18395
22.11.2006;19;41;18089
22.11.2006;20;40;17503
22.11.2006;21;39;16794
22.11.2006;22;38;15753
22.11.2006;23;37;14259
22.11.2006;24;37;12770
23.11.2006;1;37;11660
23.11.2006;2;37;11033
23.11.2006;3;37;10697
23.11.2006;4;37;10544
23.11.2006;5;37;10624
23.11.2006;6;37;11001
23.11.2006;7;37;11753
23.11.2006;8;36;12710
23.11.2006;9;38;14061
23.11.2006;10;39;15182
23.11.2006;11;40;15880
23.11.2006;12;41;16161
23.11.2006;13;41;15819
23.11.2006;14;42;14914
23.11.2006;15;42;14034
23.11.2006;16;42;13686
23.11.2006;17;42;14082
23.11.2006;18;41;14306
23.11.2006;19;41;14232
23.11.2006;20;41;14173
23.11.2006;21;41;14007
23.11.2006;22;41;13512
23.11.2006;23;41;12708
23.11.2006;24;41;11653
24.11.2006;1;42;10884
24.11.2006;2;42;10435
24.11.2006;3;43;10235
24.11.2006;4;44;10207
24.11.2006;5;44;10442
24.11.2006;6;44;11123
24.11.2006;7;42;12061
24.11.2006;8;41;12830
24.11.2006;9;43;13635
24.11.2006;10;46;14116
24.11.2006;11;50;14347
24.11.2006;12;51;14364
24.11.2006;13;55;14184
24.11.2006;14;55;13988
24.11.2006;15;54;13798
24.11.2006;16;54;13874
24.11.2006;17;51;15103
24.11.2006;18;47;16301
24.11.2006;19;46;16073
24.11.2006;20;43;15624
24.11.2006;21;42;15072
24.11.2006;22;40;14338
24.11.2006;23;39;13283
24.11.2006;24;38;12169
25.11.2006;1;37;11283
25.11.2006;2;36;10766
25.11.2006;3;35;10528
25.11.2006;4;32;10474
25.11.2006;5;33;10600
25.11.2006;6;32;11059
25.11.2006;7;31;11793
25.11.2006;8;31;12623
25.11.2006;9;33;13657
25.11.2006;10;37;14305
25.11.2006;11;41;14482
25.11.2006;12;43;14356
25.11.2006;13;45;14071
25.11.2006;14;46;13714
25.11.2006;15;47;13490
25.11.2006;16;47;13657
25.11.2006;17;45;15030
25.11.2006;18;43;16242
25.11.2006;19;42;16058
25.11.2006;20;40;15660
25.11.2006;21;39;15173
25.11.2006;22;39;14501
25.11.2006;23;37;13439
25.11.2006;24;36;12296
26.11.2006;1;37;11435
26.11.2006;2;36;10864
26.11.2006;3;36;10593
26.11.2006;4;36;10490
26.11.2006;5;36;10542
26.11.2006;6;35;10834
26.11.2006;7;35;11339
26.11.2006;8;36;11943
26.11.2006;9;37;12908
26.11.2006;10;41;13632
26.11.2006;11;45;13901
26.11.2006;12;49;13980
26.11.2006;13;51;13923
26.11.2006;14;54;13760
26.11.2006;15;55;13646
26.11.2006;16;55;13943
26.11.2006;17;53;15520
26.11.2006;18;50;16740
26.11.2006;19;49;16663
26.11.2006;20;47;16226
26.11.2006;21;46;15567
26.11.2006;22;46;14354
26.11.2006;23;45;12927
26.11.2006;24;44;11667
27.11.2006;1;43;10795
27.11.2006;2;42;10423
27.11.2006;3;43;10292
27.11.2006;4;41;10344
27.11.2006;5;41;10723
27.11.2006;6;41;11975
27.11.2006;7;40;14292
27.11.2006;8;40;15595
27.11.2006;9;41;15950
27.11.2006;10;45;16044
27.11.2006;11;49;16094
27.11.2006;12;52;16099
27.11.2006;13;54;15929
27.11.2006;14;56;15844
27.11.2006;15;55;15743
27.11.2006;16;55;15856
27.11.2006;17;54;17291
27.11.2006;18;51;18453
27.11.2006;19;50;18267
27.11.2006;20;49;17719
27.11.2006;21;48;16877
27.11.2006;22;47;15545
27.11.2006;23;46;13742
27.11.2006;24;46;12224
28.11.2006;1;46;11244
28.11.2006;2;45;10748
28.11.2006;3;44;10545
28.11.2006;4;44;10506
28.11.2006;5;45;10816
28.11.2006;6;43;12013
28.11.2006;7;42;14351
28.11.2006;8;43;15800
28.11.2006;9;43;16155
28.11.2006;10;45;16363
28.11.2006;11;45;16579
28.11.2006;12;45;16620
28.11.2006;13;44;16605
28.11.2006;14;43;16652
28.11.2006;15;43;16616
28.11.2006;16;43;16922
28.11.2006;17;43;15237
28.11.2006;18;41;18945
28.11.2006;19;41;18738
28.11.2006;20;41;18098
28.11.2006;21;41;17214
28.11.2006;22;41;15930
28.11.2006;23;40;14190
28.11.2006;24;40;12584
29.11.2006;1;40;11562
29.11.2006;2;40;11037
29.11.2006;3;41;10788
29.11.2006;4;41;10747
29.11.2006;5;41;11081
29.11.2006;6;41;12283
29.11.2006;7;41;14588
29.11.2006;8;41;16038
29.11.2006;9;42;16357
29.11.2006;10;42;16442
29.11.2006;11;43;16490
29.11.2006;12;44;16470
29.11.2006;13;46;16348
29.11.2006;14;48;16307
29.11.2006;15;48;16216
29.11.2006;16;48;16393
29.11.2006;17;49;17738
29.11.2006;18;49;18584
29.11.2006;19;49;18413
29.11.2006;20;49;17896
29.11.2006;21;50;17077
29.11.2006;22;50;15799
29.11.2006;23;51;13999
29.11.2006;24;51;12279
30.11.2006;1;52;11255
30.11.2006;2;52;10732
30.11.2006;3;52;10471
30.11.2006;4;53;10398
30.11.2006;5;53;10660
30.11.2006;6;53;11881
30.11.2006;7;53;14138
30.11.2006;8;54;15499
30.11.2006;9;55;15889
30.11.2006;10;56;16117
30.11.2006;11;58;16321
30.11.2006;12;60;16302
30.11.2006;13;62;16167
30.11.2006;14;63;16151
30.11.2006;15;64;16006
30.11.2006;16;63;16010
30.11.2006;17;62;17299
30.11.2006;18;61;18380
30.11.2006;19;59;18190
30.11.2006;20;59;17693
30.11.2006;21;58;16929
30.11.2006;22;59;15706
30.11.2006;23;59;13926
30.11.2006;24;59;12254
1.12.2006;1;59;11227
1.12.2006;2;61;10663
1.12.2006;3;61;10388
1.12.2006;4;61;10313
1.12.2006;5;61;10571
1.12.2006;6;60;11665
1.12.2006;7;60;13971
1.12.2006;8;60;15488
1.12.2006;9;60;16020
1.12.2006;10;60;16309
1.12.2006;11;61;16563
1.12.2006;12;61;16661
1.12.2006;13;61;16532
1.12.2006;14;61;16470
1.12.2006;15;60;16503
1.12.2006;16;59;16743
1.12.2006;17;59;17699
1.12.2006;18;59;18153
1.12.2006;19;61;17646
1.12.2006;20;61;16942
1.12.2006;21;59;16143
1.12.2006;22;58;15177
1.12.2006;23;58;13784
1.12.2006;24;55;12319
2.12.2006;1;51;11200
2.12.2006;2;48;10543
2.12.2006;3;47;10235
2.12.2006;4;46;10125
2.12.2006;5;45;10236
2.12.2006;6;44;10706
2.12.2006;7;43;11587
2.12.2006;8;42;12541
2.12.2006;9;43;13635
2.12.2006;10;45;14337
2.12.2006;11;45;14593
2.12.2006;12;45;14579
2.12.2006;13;46;14434
2.12.2006;14;46;14179
2.12.2006;15;45;14046
2.12.2006;16;44;14254
2.12.2006;17;42;15780
2.12.2006;18;40;17063
2.12.2006;19;39;16982
2.12.2006;20;39;16488
2.12.2006;21;38;16000
2.12.2006;22;37;15302
2.12.2006;23;37;14241
2.12.2006;24;37;12978
3.12.2006;1;36;11965
3.12.2006;2;35;11344
3.12.2006;3;34;11049
3.12.2006;4;34;10942
3.12.2006;5;32;11008
3.12.2006;6;32;11333
3.12.2006;7;31;11894
3.12.2006;8;31;12566
3.12.2006;9;32;13532
3.12.2006;10;36;14244
3.12.2006;11;38;14476
3.12.2006;12;40;14475
3.12.2006;13;42;14385
3.12.2006;14;43;14195
3.12.2006;15;43;14097
3.12.2006;16;44;14384
3.12.2006;17;42;16246
3.12.2006;18;40;17700
3.12.2006;19;39;17709
3.12.2006;20;39;17416
3.12.2006;21;38;16831
3.12.2006;22;38;15577
3.12.2006;23;38;13896
3.12.2006;24;37;12468
4.12.2006;1;37;11587
4.12.2006;2;36;11112
4.12.2006;3;37;10922
4.12.2006;4;37;10919
4.12.2006;5;37;11322
4.12.2006;6;36;12625
4.12.2006;7;36;15059
4.12.2006;8;35;16723
4.12.2006;9;34;17063
4.12.2006;10;34;17216
4.12.2006;11;35;17251
4.12.2006;12;35;17197
4.12.2006;13;35;17037
4.12.2006;14;36;16944
4.12.2006;15;36;16806
4.12.2006;16;35;17013
4.12.2006;17;33;18652
